Title,Year,Duration,MPA,Rating,Votes,meta_score,description,Movie Link,writers,directors,stars,budget,opening_weekend_Gross,grossWorldWWide,gross_US_Canada,release_date,countries_origin,filming_locations,production_company,awards_content,genres,Languages
30. Tron: Ares,2025,1h 59m,PG-13,6.1,83K,48.0,"A highly sophisticated program, Ares, is sent from the digital world into the real world on a dangerous mission.",https://www.imdb.com/title/tt6604188/?ref_=sr_i_30,"['Jesse Wigutow', 'David DiGilio', 'Steven Lisberger']",['Joachim Rønning'],"['Jared Leto', 'Greta Lee', 'Jeff Bridges', 'Evan Peters', 'Jodie Turner-Smith', 'Gillian Anderson', 'Hasan Minhaj', 'Arturo Castro', 'Cameron Monaghan', 'Sarah Desjardins']","$220,000,000 (estimated)","$33,241,433","$142,249,983","$73,161,014","October 10, 2025","['United States', 'Canada', 'New Zealand']","['Vancouver, British Columbia, Canada']","['Walt Disney Pictures', 'Canadian Film or Video Production Tax Credit (CPTC)', 'Canadian Film or Video Production Tax Credit (CPTC)']","Awards, 5 wins & 21 nominations total","['Action Epic', 'Adventure Epic', 'Artificial Intelligence', 'Cyberpunk', 'Sci-Fi Epic', 'Action', 'Adventure', 'Sci-Fi']",['English']
31. Elio,2025,1h 38m,PG,6.6,47K,66.0,"Elio, a space fanatic with an active imagination, finds himself on a cosmic misadventure where he must form new bonds with alien lifeforms, navigate a crisis of intergalactic proportions and somehow discover who he is truly meant to be.",https://www.imdb.com/title/tt4900148/?ref_=sr_i_31,"['Julia Cho', 'Mark Hammer', 'Mike Jones']","['Adrian Molina', 'Madeline Sharafian', 'Domee Shi']","['Yonas Kibreab', 'Zoe Saldaña', 'Remy Edgerly', 'Brandon Moon', 'Brad Garrett', 'Jameela Jamil', 'Young Dylan', 'Jake Getman', 'Matthias Schweighöfer', 'Ana de la Reguera']","$150,000,000 (estimated)","$20,840,667","$154,291,182","$72,987,454","June 20, 2025",['United States'],['Italy (location)'],"['Walt Disney Pictures', 'Pixar Animation Studios']","Nominated for 1 Oscar, 1 win & 48 nominations total","['Alien Invasion', 'Computer Animation', 'Space Sci-Fi', 'Adventure', 'Animation', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Sci-Fi']","['English', 'Spanish', 'French', 'Serbian', 'Dutch', 'Hindi', 'Japanese', 'Italian']"
32. One Battle After Another,2025,2h 41m,R,7.6,425K,95.0,"When their enemy resurfaces after 16 years, a group of ex-revolutionaries reunite to rescue the daughter of one of their own.",https://www.imdb.com/title/tt30144839/?ref_=sr_i_32,"['Paul Thomas Anderson', 'Thomas Pynchon']",['Paul Thomas Anderson'],"['Leonardo DiCaprio', 'Sean Penn', 'Benicio Del Toro', 'Teyana Taylor', 'Regina Hall', 'Wood Harris', 'Alana Haim', 'Shayna McHayle', 'Paul Grimstad', 'Dijon']","$130,000,000 (estimated)","$22,000,387","$213,121,406","$72,918,884","September 26, 2025",['United States'],"[""Murphy's Market - 4020 Walnut Drive, Eureka, California, USA""]","['Ghoulardi Film Company', 'Warner Bros.', 'Domain Entertainment (II)']","Won 6 Oscars, 287 wins & 506 nominations total","['Dark Comedy', 'Epic', 'Political Thriller', 'Crime', 'Thriller']","['English', 'Spanish']"
33. The SpongeBob Movie: Search for SquarePants,2025,1h 28m,PG,5.7,9K,65.0,"Desperate to be a big guy, SpongeBob sets out to prove his bravery to Mr. Krabs by following the Flying Dutchman, a mysterious swashbuckling ghost pirate, to the deepest depths of the deep sea.",https://www.imdb.com/title/tt23572848/?ref_=sr_i_33,"['Pam Brady', 'Matt Lieberman', 'Marc Ceccarelli']",['Derek Drymon'],"['Tom Kenny', 'Clancy Brown', 'Rodger Bumpass', 'Bill Fagerbakke', 'Carolyn Lawrence', 'Mr. Lawrence', 'George Lopez', 'Ice Spice', 'Arturo Castro', 'Sherry Cola']","$64,000,000 (estimated)","$15,611,344","$169,269,936","$71,068,170","February 17, 2026",['United States'],,"['Paramount Animation', 'Nickelodeon Movies', 'Domain Entertainment (II)']","Awards, 4 nominations total","['SpongeBob SquarePants', 'Animal Adventure', 'Buddy Comedy', 'Computer Animation', 'Sea Adventure', 'Slapstick', 'Supernatural Fantasy', 'Swashbuckler', 'Adventure', 'Animation']",['English']
34. 28 Years Later,2025,1h 55m,R,6.6,221K,77.0,"A group of survivors of the rage virus live on a small island. When one of the group leaves the island on a mission into the mainland, he discovers secrets, wonders, and horrors that have mutated not only the infected but other survivors.",https://www.imdb.com/title/tt10548174/?ref_=sr_i_34,['Alex Garland'],['Danny Boyle'],"['Jodie Comer', 'Aaron Taylor-Johnson', 'Ralph Fiennes', 'Rocco Haynes', 'Haley Flaherty', 'Harriet Taylor', 'Hannah Allan-Robertson', 'Annabelle Graham', 'Olivia Morley', 'Theadora Rawlings']","$60,000,000 (estimated)","$30,002,966","$151,329,249","$70,446,897","June 20, 2025","['United Kingdom', 'Canada', 'United States']","['Holy Island of Lindisfarne, Berwick-upon-Tweed, Northumberland, England, UK']","['Sony', 'Columbia Pictures', 'Sony']","Nominated for 1 BAFTA Award, 7 wins & 63 nominations total","['Body Horror', 'Monster Horror', 'Survival', 'Zombie Horror', 'Horror', 'Sci-Fi', 'Thriller']","['English', 'Swedish']"
35. The Accountant 2,2025,2h 12m,R,6.6,133K,58.0,Christian Wolff applies his brilliant mind and illegal methods to reconstruct the unsolved puzzle of a Treasury chief's murder.,https://www.imdb.com/title/tt7068946/?ref_=sr_i_35,['Bill Dubuque'],"[""Gavin O'Connor""]","['Ben Affleck', 'Jon Bernthal', 'Cynthia Addai-Robinson', 'J.K. Simmons', 'Allison Robertson', 'Alison Wright', 'Daniella Pineda', 'Robert Morgan', 'Grant Harvey', 'Andrew Howard']","$80,000,000 (estimated)","$24,533,959","$103,323,366","$65,523,366","April 25, 2025",['United States'],"['Cowboy Palace Saloon - 21635 Devonshire St, Chatsworth, Los Angeles, California, USA (Honky Tonk bar scene.)']","['Amazon MGM Studios', 'Artists Equity', '51 Entertainment']","Awards, 1 win & 6 nominations total","['Suspense Mystery', 'Whodunnit', 'Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","['English', 'Spanish', 'Korean', 'German', 'Russian']"
36. Anaconda,2025,1h 39m,PG-13,5.5,68K,43.0,A group of friends are going through a mid-life crisis. They decide to remake a favorite movie from their youth but encounter unexpected events when they enter the jungle.,https://www.imdb.com/title/tt33244668/?ref_=sr_i_36,"['Tom Gormican', 'Kevin Etten', 'Hans Bauer']",['Tom Gormican'],"['Jack Black', 'Paul Rudd', 'Steve Zahn', 'Thandiwe Newton', 'Daniela Melchior', 'Selton Mello', 'Ice Cube', 'Ione Skye', 'Rui Ricardo Diaz', 'John Billingsley']","$45,000,000 (estimated)","$14,502,218","$135,390,406","$65,098,148","December 25, 2025",['United States'],"['Village Roadshow Studios, Oxenford, Queensland, Australia']","['Columbia Pictures', 'Fully Formed Entertainment', 'TSG Entertainment']","Awards, 1 win total","['Jungle Adventure', 'Action', 'Adventure', 'Comedy']","['English', 'Portuguese']"
37. Now You See Me: Now You Don't,2025,1h 53m,PG-13,5.9,73K,50.0,The Four Horsemen reunite and team up with a new generation of young illusionists to expose a diamond heiress's global money laundering scheme for criminals.,https://www.imdb.com/title/tt4712810/?ref_=sr_i_37,"['Michael Lesslie', 'Paul Wernick', 'Rhett Reese']",['Ruben Fleischer'],"['Jesse Eisenberg', 'Woody Harrelson', 'Dave Franco', 'Isla Fisher', 'Andrew Santino', 'Henry Fisher', 'Ben Seidman', 'Ariana Greenblatt', 'Lyssandra Skye Arias', 'Dominic Sessa']","$90,000,000 (estimated)","$21,013,793","$246,602,999","$61,882,396","November 14, 2025","['United States', 'United Arab Emirates', 'Canada', 'Hungary']",['Belgium (Exterior)'],"['Abu Dhabi Film Commission', 'Hungary Film Commision', 'Lionsgate']","Awards, 3 nominations total","['Caper', 'Heist', 'Crime', 'Thriller']","['English', 'French']"
38. The King of Kings,2025,1h 43m,PG,6.8,8.5K,42.0,"Through a father's vivid storytelling, a boy journeys through Jesus' life, from humble beginnings to ultimate sacrifice. Along the way, he discovers the transformative power of faith.",https://www.imdb.com/title/tt7967302/?ref_=sr_i_38,"['Seong-ho Jang', 'Rob Edwards', 'Jamie Thomason']",['Seong-ho Jang'],"['Kenneth Branagh', 'Uma Thurman', 'Mark Hamill', 'Pierce Brosnan', 'Roman Griffin Davis', 'Forest Whitaker', 'Ben Kingsley', 'Oscar Isaac', 'Ava Sanger', 'Frank Todaro']","$20,000,000 (estimated)","$19,371,296","$83,612,781","$60,270,106","April 11, 2025","['United States', 'South Korea']",,['Mofac Studios'],"Awards, 7 wins & 3 nominations total","['Computer Animation', 'Animation', 'Biography', 'Family', 'Fantasy']",['English']
39. Ballerina,2025,2h 4m,R,6.8,158K,59.0,An assassin trained in the traditions of the Ruska Roma organization sets out to seek revenge after her father's death.,https://www.imdb.com/title/tt7181546/?ref_=sr_i_39,"['Shay Hatten', 'Derek Kolstad']",['Len Wiseman'],"['Ana de Armas', 'Keanu Reeves', 'Ian McShane', 'Anjelica Huston', 'Gabriel Byrne', 'Catalina Sandino Moreno', 'Ava Joyce McCarthy', 'Juliet Doherty', 'Norman Reedus', 'Lance Reddick']","$90,000,000 (estimated)","$24,501,663","$140,201,236","$58,051,327","June 6, 2025","['United States', 'Hungary']","['Hallstatt, Austria']","['Lionsgate', 'Thunder Road Pictures', '87Eleven Entertainment']","Awards, 2 wins & 23 nominations total","['John Wick', 'Gun Fu', 'Martial Arts', 'One-Person Army Action', 'Action', 'Adventure', 'Crime', 'Drama', 'Thriller']","['English', 'Russian', 'Spanish', 'German']"
40. The Naked Gun,2025,1h 25m,PG-13,6.3,131K,75.0,"Following in his father's footsteps, a detective works to solve a murder case and save his police department from closure.",https://www.imdb.com/title/tt3402138/?ref_=sr_i_40,"['Dan Gregor', 'Doug Mand', 'Akiva Schaffer']",['Akiva Schaffer'],"['Liam Neeson', 'Pamela Anderson', 'Paul Walter Hauser', 'Danny Huston', 'CCH Pounder', 'Kevin Durand', 'Liza Koshy', 'Eddie Yu', 'Michael Beasley', 'Moses Jones']","$42,000,000 (estimated)","$16,805,560","$102,147,396","$52,647,396","August 1, 2025","['United States', 'Canada']","['Martin Luther King Jr Federal Building, Atlanta, Georgia, USA (As Los Angeles. Police Squad HQ Exteriors.)']","['Paramount Pictures', 'Domain Entertainment (II)', 'Fuzzy Door Productions']","Awards, 5 wins & 17 nominations total","['Bumbling Detective', 'Parody', 'Satire', 'Slapstick', 'Action', 'Comedy', 'Crime']",['English']
41. Karate Kid: Legends,2025,1h 34m,PG-13,6.3,49K,51.0,"After kung fu prodigy Li Fong relocates to New York City, he attracts unwanted attention from a local karate champion and embarks on a journey to enter the ultimate karate competition with the help of Mr. Han and Daniel LaRusso.",https://www.imdb.com/title/tt1674782/?ref_=sr_i_41,"['Rob Lieber', 'Robert Mark Kamen']",['Jonathan Entwistle'],"['Jackie Chan', 'Ben Wang', 'Joshua Jackson', 'Sadie Stanley', 'Ming-Na Wen', 'Wyatt Oleff', 'Aramis Knight', 'Ralph Macchio', 'Olivia Yang Avis', 'Aaron Wang']","$45,000,000 (estimated)","$20,302,016","$117,105,466","$52,547,391","May 30, 2025","['United States', 'Canada']","['Montréal, Québec, Canada']","['Columbia Pictures', 'Sunswept Entertainment', 'Georgia Department of Economic Development']","Awards, 1 win & 1 nomination total","['Coming-of-Age', 'Martial Arts', 'Teen Drama', 'Action', 'Drama', 'Family', 'Sport']","['English', 'Mandarin']"
42. One of Them Days,2025,1h 37m,R,6.5,20K,73.0,"When best friends and roommates Dreux and Alyssa discover Alyssa's boyfriend has blown their rent money, the duo finds themselves going to extremes in a race against the clock to avoid eviction and keep their friendship intact.",https://www.imdb.com/title/tt32221196/?ref_=sr_i_42,['Syreeta Singleton'],['Lawrence Lamont'],"['Keke Palmer', 'SZA', 'Vanessa Bell Calloway', 'Lil Rel Howery', 'Katt Williams', 'Maude Apatow', 'Patrick Cage', 'Gabrielle Dennis', 'Janelle James', 'Amin Joseph']","$14,000,000 (estimated)","$11,807,731","$51,896,264","$50,054,690","January 17, 2025",['United States'],"[""4044 Gelber Place, Los Angeles, California, USA (Dreux and Alyssa's apartment complex)""]","['Big Boss Entertainment', 'Color Creative Television', 'ColorCreative']","Awards, 3 wins & 20 nominations total","['Buddy Comedy', 'Comedy']",['English']
43. Regretting You,2025,1h 56m,PG-13,6.0,23K,33.0,"A mother and daughter must grapple with what's left after a devastating accident reveals a shocking betrayal and forces them to confront family secrets, redefine love, and rediscover themselves.",https://www.imdb.com/title/tt33088452/?ref_=sr_i_43,"['Susan McMartin', 'Colleen Hoover']",['Josh Boone'],"['Allison Williams', 'Mckenna Grace', 'Dave Franco', 'Mason Thames', 'Scott Eastwood', 'Willa Fitzgerald', 'Clancy Brown', 'Sam Morelos', 'Ethan Costanilla', 'Luke Pierre Roness']","$25,000,000 (estimated)","$13,687,530","$90,452,948","$48,852,948","October 24, 2025","['United States', 'Germany']","['Atlanta, Georgia, USA']","['Constantin Film', 'Domain Entertainment (II)', 'north.five.six.']","Awards, 1 nomination total","['Romantic Comedy', 'Drama', 'Romance']","['English', 'French']"
44. Mickey 17,2025,2h 17m,R,6.7,254K,72.0,"During a human expedition to colonize space, Mickey 17, a so-called ""expendable"" employee, is sent to explore an ice planet.",https://www.imdb.com/title/tt12299608/?ref_=sr_i_44,"['Bong Joon Ho', 'Edward Ashton']",['Bong Joon Ho'],"['Robert Pattinson', 'Steven Yeun', 'Michael Monroe', 'Patsy Ferran', 'Cameron Britton', 'Christian Patterson', 'Lloyd Hutchinson', 'Samuel Blenkin', 'Ian Hanmore', 'Sabet Choudhury']","$118,000,000 (estimated)","$19,002,852","$133,542,263","$46,142,263","March 7, 2025","['United States', 'South Korea']","['Warner Bros. Studios Leavesden, Warner Drive, Leavesden, Watford, Hertfordshire, England, UK']","['Warner Bros.', 'Plan B Entertainment', 'Offscreen']","Awards, 3 wins & 20 nominations total","['Alien Invasion', 'Dark Comedy', 'Satire', 'Space Sci-Fi', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",['English']
45. Downton Abbey: The Grand Finale,2025,2h 3m,PG,7.3,19K,66.0,"When Mary finds herself in a public scandal and the family faces financial trouble, the household grapples with the threat of social disgrace. The Crawleys must embrace change with the next generation leading Downton Abbey into the future.",https://www.imdb.com/title/tt31888477/?ref_=sr_i_45,['Julian Fellowes'],['Simon Curtis'],"['Marilyn Cutts', 'Dominic West', 'Lorna Nickson Brown', 'Daisy May', 'Sophie Colquhoun', 'Hugh Bonneville', 'Elizabeth McGovern', 'Laura Carmichael', 'Harry Hadden-Paton', 'Raquel Cassidy']",,"$18,107,405","$107,929,546","$44,996,590","September 12, 2025","['United Kingdom', 'United States']",,"['Focus Features', 'Carnival Film & Television']","Awards, 1 win & 7 nominations total","['Period Drama', 'Drama']",['English']
46. Chainsaw Man - The Movie: Reze Arc,2025,1h 40m,R,8.3,62K,71.0,"A direct sequel to the first season of the series ""Chainsaw Man"", featuring Denji, a young man who co-exists with a chainsaw demon. Denji encounters a new romantic interest, but will his involvement place them both in danger?",https://www.imdb.com/title/tt30472557/?ref_=sr_i_46,"['Tatsuki Fujimoto', 'Hiroshi Seko']",['Tatsuya Yoshihara'],"['Kikunosuke Toya', 'Shiori Izawa', 'Tomori Kusunoki', 'Shôgo Sakata', 'Natsuki Hanae', 'Maaya Uchida', 'Karin Takahashi', 'Yûya Uchida', 'Ai Fairouz', 'Kenjiro Tsuda']",,"$18,030,883","$162,440,471","$43,438,461","October 24, 2025",['Japan'],,"['Mappa', 'Shueisha']","Awards, 2 wins & 17 nominations total","['Japanese', 'Adult Animation', 'Anime', 'Dark Comedy', 'Dark Fantasy', 'Dark Romance', 'Hand-Drawn Animation', 'Shōnen', 'Supernatural Fantasy', 'Teen Fantasy']",['Japanese']
47. The Amateur,2025,2h 2m,PG-13,6.5,99K,52.0,"When his supervisors at the CIA refuse to take action after his wife is killed in a London terrorist attack, a decoder takes matters into his own hands.",https://www.imdb.com/title/tt0899043/?ref_=sr_i_47,"['Robert Littell', 'Ken Nolan', 'Gary Spinelli']",['James Hawes'],"['Rami Malek', 'Rachel Brosnahan', 'Jon Bernthal', 'Evan Milton', 'Nick Mills', 'Tiffany Gray', 'Adrian Martinez', 'Kate Sumpter', 'David Mills', 'Anita Anand']","$60,000,000 (estimated)","$14,802,849","$96,000,836","$40,759,635","April 11, 2025",['United States'],['Turkey'],"['20th Century Studios', 'Hutch Parker Entertainment', 'Joel B. Michaels Productions']","Awards, 1 win total","['Spy', 'Action', 'Thriller']",['English']
48. The Monkey,2025,1h 38m,R,5.9,95K,62.0,"When twin brothers Bill and Hal find their father's old monkey toy in the attic, a series of gruesome deaths start. The siblings decide to throw the toy away and move on with their lives, growing apart over the years.",https://www.imdb.com/title/tt27714946/?ref_=sr_i_48,"['Osgood Perkins', 'Stephen King']",['Osgood Perkins'],"['Theo James', 'Tatiana Maslany', 'Christian Convery', ""Colin O'Brien"", 'Adam Scott', 'Elijah Wood', 'Rohan Campbell', 'Sarah Levy', 'Osgood Perkins', 'Tess Degenstein']","$10,000,000 (estimated)","$14,014,649","$68,871,071","$39,724,909","February 21, 2025","['United States', 'United Kingdom', 'Canada']","['Vancouver, British Columbia, Canada']","['Neon', 'C2 Motion Picture Group', 'Stars Collective Films Entertainment Group']","Awards, 4 wins & 10 nominations total","['Body Horror', 'Dark Comedy', 'Folk Horror', 'Monster Horror', 'Psychological Horror', 'Splatter Horror', 'Supernatural Horror', 'Horror']",['English']
49. Song Sung Blue,2025,2h 12m,PG-13,7.3,29K,61.0,"Lightning and Thunder, a Milwaukee husband and wife Neil Diamond tribute act, experience soaring success and devastating heartbreak in their musical journey together.",https://www.imdb.com/title/tt30343021/?ref_=sr_i_49,"['Craig Brewer', 'Greg Kohs']",['Craig Brewer'],"['Hugh Jackman', 'Kate Hudson', 'Ella Anderson', 'Hudson Hensley', 'King Princess', 'Michael Imperioli', 'Fisher Stevens', 'Jim Belushi', 'Mustafa Shakir', 'John Beckwith']","$30,000,000 (estimated)","$7,073,630","$58,290,126","$39,185,290","December 25, 2025",['United States'],"['Denville, New Jersey, USA']","['Focus Features', 'Davis Entertainment']","Nominated for 1 Oscar, 5 wins & 14 nominations total","['Docudrama', 'Pop Musical', 'Tragedy', 'Biography', 'Drama', 'History', 'Music', 'Musical', 'Romance']","['English', 'Thai']"
