Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
426. Punasha,1961,2h,,8.5,38,,,https://www.imdb.com/title/tt0055341/?ref_=sr_i_426
427. El secreto de los hombres azules,1961,1h 27m,,5.4,54,,,https://www.imdb.com/title/tt0054284/?ref_=sr_i_427
"428. Qui êtes-vous, Monsieur Sorge?",1961,2h 9m,,6.4,107,,"This French docu-drama chronicles the chain of events that lead to the hanging of German-journalist Richard Sorge, who was executed in 1944 after he was found supplying classified information to the Russians.",https://www.imdb.com/title/tt0055350/?ref_=sr_i_428
429. The Hand in the Trap,1961,1h 30m,,7.1,275,,A woman uncovers the secret of her aunt's withdrawal from the world and arranges a confrontation with the man who jilted her.,https://www.imdb.com/title/tt0055138/?ref_=sr_i_429
430. Information Received,1961,1h 17m,,5.8,66,,They set a trap for each other... from which only one could escape!,https://www.imdb.com/title/tt0056099/?ref_=sr_i_430
431. The Fiercest Heart,1961,1h 31m,,6.8,83,,"Two British soldiers in 1830s South Africa flee military discipline and join a group of Boers heading north on ""the Great Trek."" In between fighting off Zulu attacks, one of these soldiers falls in love with the trek-leader's granddaughter who has been promised to another man.",https://www.imdb.com/title/tt0054874/?ref_=sr_i_431
432. Wise Guys,1961,1h 39m,,6.3,373,,"Ronald, an idler living on the Left Bank in Paris, is determined to inflict a terrible revenge on his friend Arthur, after the latter subjected him to a harmless joke. He engages the services of the seductive Ambroisine, who pretends to fall in love with Arthur. Oblivious to his friend's scheming, Arthur is certain that Ambroisine's feelings for him are genuine and looks forward to their wedding day.",https://www.imdb.com/title/tt0053872/?ref_=sr_i_432
433. The Secret of the Black Falcon,1961,1h 32m,,5.2,95,,"A secret document has fallen into the hands of pirates. Spain and England are both interested. The English commissioned a notorious pirate and the Spaniards procure their best officer, Carlos de Herrera, to retrieve the document for them.",https://www.imdb.com/title/tt0055427/?ref_=sr_i_433
434. Goliath Against the Giants,1961,1h 30m,,5.5,152,,"Muscleman fights sea monsters, a horde of giants and a tribe of Amazonian warriors.",https://www.imdb.com/title/tt0056035/?ref_=sr_i_434
435. The Big Gamble,1961,1h 40m,,5.8,316,,Misadventures of an ambitious unlucky Irishman who goes on a long and arduous trip to Africa along with his wife and bumbling cousin in hopes of starting a trucking business there.,https://www.imdb.com/title/tt0054679/?ref_=sr_i_435
436. Shri Sabarimalai Shri Ayyappan,1961,,,,,,,https://www.imdb.com/title/tt0369931/?ref_=sr_i_436
437. Que me maten en tus brazos,1961,1h 25m,,5.0,6,,,https://www.imdb.com/title/tt0277263/?ref_=sr_i_437
438. Seetha Rama Kalyanam,1961,3h 2m,Not Rated,8.3,116,,The film depicts the life of Lord Rama from birth to his marriage with Seetha.,https://www.imdb.com/title/tt0254764/?ref_=sr_i_438
439. Boy Friend,1961,2h 17m,Not Rated,7.9,86,,"A young lad, separated at a young age from his parents takes on the life of petty crime and ends up in jail. On his release he comes across a friend in a train, and at the friend's request sets upon to trace his two daughters; he meets them and falls in love with one of them. But the police are on his trail due to a stolen necklace belonging to none other than his birth mother.",https://www.imdb.com/title/tt0135168/?ref_=sr_i_439
440. Mole Men Against the Son of Hercules,1961,1h 35m,Not Rated,4.8,384,,"Maciste arranges for himself and his new friend Bangor to be captured by a mysterious band of white-clad marauders and taken to an underground city. There the two are forced to turn an enormous wheel along with other captives as part of a gold-and-diamonds mining operation. The underground city's queen, Halis Mosab, takes note of the handsome, muscular Maciste and chooses him to be her consort if he can meet such challenges as saving the kidnapped Princess Saliura from a gigantic ape. Maciste kills the ape and carries Saliura back to the aboveground world. The white-clad marauders can't follow them if it means being caught in the sunlight which instantly dissolves them. Maciste then returns to the underground city to save the other captives. Meanwhile, high priest Kahab informs his son, Katar, that their queen is not one of them but, unbeknownst to her, was kidnapped as a small child from the ""world above."" If Katar can marry her, their children can be ""normal"" and can live in the world of sunlight. Katar sees Maciste as his enemy and is pleased when the re-captured Maciste is now subjected to a test of strength which will not only kill him but also Bango and another captive named Loth who is in love with the Princess Saliura.",https://www.imdb.com/title/tt0055117/?ref_=sr_i_440
441. The Seven Revenges,1961,1h 32m,,7.1,74,,Rival Mongol chiefs battle for leadership of the tribe.,https://www.imdb.com/title/tt0062254/?ref_=sr_i_441
442. Yom min omri,1961,2h 28m,,6.4,213,,"An unexpected love affair quickly blossoms between aspiring down-on-his-luck reporter Salah (Abdel Halim Hafez) and the subject of his first newspaper scoop, a pretty young heiress (Zubaida Tharwat)who's soon to be forced into an arranged marriage.",https://www.imdb.com/title/tt0367255/?ref_=sr_i_442
443. Jhumroo,1961,2h 51m,,6.8,583,,"Anjana lives a wealthy lifestyle with her dad, Dwarka Nath, in a hilly region in India. When she returns home after several years, she finds that her dad has become more strict and a disciplinarian, and even has his erring employees and villagers flogged. Then she meets with local villager, Jhumroo, and both fall in love with each other. Jhumroo takes her home to introduce her to his mom, Kamla, who approves of her instantly. When Dwarka comes to know about this, he is enraged, and quickly announces her marriage with his Manager, Ramesh. Jhumroo is heart-broken and goes to meet with Anjana, who does tell him that she loves him, but must obey her father. What Jhumroo and Anjana do not know is that she is not Dwarka's daughter, but is the daughter of Kamla, and abducted at a very young age. The question remains what impact will this have on their lives when they find that they are brother and sister, and who actually did abduct Anjana?",https://www.imdb.com/title/tt0130803/?ref_=sr_i_443
444. Jigoku no kyôen,1961,1h 34m,,7.1,48,,,https://www.imdb.com/title/tt0203599/?ref_=sr_i_444
445. Le capitaine Fracasse,1961,1h 48m,,6.1,779,,"The ruined Baron Philippe de Sigognac, meets one day a troupe of traveling actors. Attracted by Isabelle, and by the enthusiasm of his acting companions, he joins the troupe.",https://www.imdb.com/title/tt0053695/?ref_=sr_i_445
446. Dangerous Afternoon,1961,1h 2m,,6.1,251,,The manager of a halfway house for female ex-cons takes action when a blackmailer threatens to expose her secret.,https://www.imdb.com/title/tt0181437/?ref_=sr_i_446
447. Akiko,1961,1h 35m,,6.3,44,,"The quaint life of Ottavia, a widow living in Rome, is turned upside down when a young and pretty Japanese girl knocks at her door, claiming to be the daughter of her late husband, an Italian military officer who went to Japan on a secret mission during WWII and reportedly killed in action there. At first Ottavia is upset by knowing of her husband's affair in Japan, and suspicious of the girl whose ""exotic"" habits and manners arouse the curiosity of the whole neighborhood. Pretty soon however Ottavia and her neighbors are conquered by the good-natured Akiko, who soon finds a job as tourist guide (it's the year of the Olympic Games, and tourists are flocking to Rome from everywhere including Japan). But Akiko must beware of young Italian men.",https://www.imdb.com/title/tt0054609/?ref_=sr_i_447
448. Dentist on the Job,1961,1h 28m,Unrated,5.3,325,,The marketing department of a pharmaceutical company decides to find a dentist to endorse its brand of toothpaste.,https://www.imdb.com/title/tt0054798/?ref_=sr_i_448
449. Far til fire med fuld musik,1961,1h 35m,Not Rated,5.7,388,,"Little Per has begun playing football, and his team has a match against Sweden. But fortunately Little Per's trainer is the famous football player Harald Nielsen, who has an eye for Mie",https://www.imdb.com/title/tt0054868/?ref_=sr_i_449
450. Palum Pazhamum,1961,3h 4m,Not Rated,7.7,51,,"Sivaji is a doctor searching for a cancer cure. Saroja Devi is Sivaji's nurse who assists him in his research. Sivaji offers to marry her after her father's death. After putting in enormous efforts, Sivaji emerges successful in formulating a new drug but Saroja Devi is diagnosed with tuberculosis. Sivaji begins to neglect his duties as a doctor, focusing on Saroja Devi's health. Saroja Devi flees on a train as she does not wish to divert him from his research.

The train crashes and Saroja Devi is believed to be dead. Sivaji is heartbroken but vows to complete his research. Sivaji's family forces him to marry Janaki, but they do not have a happy home life, as he is more oriented towards his research than his family. Janaki and Sivaji fight, and in one of these fights Sivaji loses his eyesight. Meanwhile, Saroja Devi escapes the train crash and goes to Switzerland to cure her tuberculosis. Saroja Devi returns from Switzerland to find that her husband has lost his eyesight. She offers to nurse Sivaji; Sivaji finds her voice familiar but does not recognize her, and confides in her that he is still fond of his ex-wife. Janaki overhears this, and complains to her parents. Saroja Devi faces criticism from the womenfolk of the house for her intimacy with Sivaji.

Sivaji's brother (acted by Prem Nazir) grows fond of Saroja Devi and tells Sivaji so. Sivaji suggests they marry. Saroja Devi is upset and reveals her identity to Sivaji's family. Sivaji's sight is restored by an operation. He recognizes Saroja and rushes to the marriage hall to find that Saroja Devi's sister is married to his brother. Sivaji reunites with Saroja while Janaki joins the Red Cross and flies to Switzerland. The movie ends with Sivaji and Saroja Devi working together to benefit mankind.",https://www.imdb.com/title/tt0156864/?ref_=sr_i_450
451. Valley of the Lions,1961,1h 34m,,4.6,225,,"The evil dictator Ajak sends his armies to attack a neighboring kingdom, and during the battle, the besieged King Annurius orders one of his subjects to take his son Ursus to a place of safety outside of the city, after first putting a royal medallion around the baby's neck. Ajak kills the king and usurps his throne, but the infant prince is smuggled out of the city to safety.",https://www.imdb.com/title/tt0055578/?ref_=sr_i_451
452. In The Water... Which Makes Bubbles!...,1961,1h 30m,,5.5,271,,"Paul fishes out of the water the body of his greatest enemy. To avoid accusations that he is a killer, taking steps that will clear his good name.",https://www.imdb.com/title/tt0053749/?ref_=sr_i_452
"453. Young, Willing and Eager",1961,1h 17m,,5.5,180,,"Carol flees to London from her alcoholic stepfather, but runs into a rough crowd in her new home.",https://www.imdb.com/title/tt0250682/?ref_=sr_i_453
454. Gold of Rome,1961,1h 36m,,6.7,198,,Rome 1943. The German Commandant of the city causes a turmoil in the Jewish community by offering them what seems to be an expensive way out of imprisonment and death.,https://www.imdb.com/title/tt0055266/?ref_=sr_i_454
455. Den grønne elevator,1961,1h 22m,,5.8,117,,"Mona and Willy receive Hans and Elinor for a nice weekend by the water. But since Hans is more concerned with the eel's migration than Elinor, she drives away to meet an old flame. Willy then goes to a ""board meeting"", and then Mona and Hans decide to comfort each other - and their new drink, the green elevator.",https://www.imdb.com/title/tt0126325/?ref_=sr_i_455
456. Bussen,1961,1h 19m,,7.0,244,,"Thorvald runs a local bus route, with a 1923-model bus nicknamed 'Gamla', in the Norwegian country side. Thorvald himself always takes time to make numerous stops along his route, to help out with the smallest of problems. The old man is so caring he sometimes forget to charge money from his travelers. But modern times are lurking on the doorstep - in the figure of a grumpy county official and an offer from an outside bus company...",https://www.imdb.com/title/tt0054708/?ref_=sr_i_456
457. White Slave Ship,1961,1h 32m,,5.1,59,,"The Albatross travels from England to the New World in 1675, with a number of passengers, a couple of political prisoners along with a dozen other women convicts, these to be sold into slavery on arrival. The woman activist frees the dozen of low-cast women, and they take over the ship. After a storm, the captain takes back control of his ship. Since mutiny is punishable by death in the New World, the mutineers try to reroute the course, tossing Desny and Purdom in the brig. A practical male mutineer wants to throw the women overboard to save rations, but the women free Purdom and the captain to battle the mutineers. A British warship comes to the rescue, and the captain pardons Angeli and Purdom for having saved his life.",https://www.imdb.com/title/tt0055744/?ref_=sr_i_457
458. Epikindyni apostoli,1961,1h 26m,,3.7,13,,"During the German Occupation in Greece, a ruthless traitor puts a premature end to the suicide mission of a small group of experienced saboteurs. Now, the brave patriots face execution by firing squad. Who shall live and who shall die?",https://www.imdb.com/title/tt0257617/?ref_=sr_i_458
459. Es muss nicht immer Kaviar sein,1961,1h 25m,,5.9,284,,"Bank accountant Thomas Lieven is forced to work as a triple agent for the British, the French and the Nazis.",https://www.imdb.com/title/tt0054855/?ref_=sr_i_459
460. The Midnight Terror,1961,2h,,6.6,82,,Amir who needs money to marry with his fiance Maryam begins to do illegal working in a gang of a guy Afshar. Afshar's wife falls in love with Amir but he doesn't care for her. One day Afshar sees them alone and becomes suspicious.,https://www.imdb.com/title/tt0319401/?ref_=sr_i_460
461. Amorcito corazón,1961,1h 20m,TV-PG,5.4,7,,"A young rich cattle rancher wants his wife to live with him in his ranch, but she refuses. He wants hardly to have a child, and his wife (as a resource to gain time before moving to the ranch) lies to his husband claiming that she is pregnant.",https://www.imdb.com/title/tt0244399/?ref_=sr_i_461
462. The Centurion,1961,1h 17m,,4.7,160,,"Protests break out in Corinth against Roman domination, injuring Caius Vinicius, a Roman centurion. He's rescued by Hebe - daughter of the anti-Roman governor, Critolaus - who's being unsuccessfully wooed by the governor's second-in-command, the villainous Diaeus. Smitten, Hebe sends the handsome Roman to recuperate at the home of Callicrates, a political moderate. Artemide, wife of Callicrates, also falls for Caius Vinicus but when he spurns her, she has him arrested and imprisoned. Hebe then agrees to marry Diaeus if he will spare the Roman's life but Caius Vinicius is soon freed by Callicrates and his allies, just as a Roman army arrives to battle Corinthian forces.",https://www.imdb.com/title/tt0055866/?ref_=sr_i_462
463. I Like Mike,1961,2h,,7.5,22,,"An Israeli woman wants her daughter to marry Mike, the rich American son of an oil tycoon. However, she is already in love with a poor soldier, and Mike only has eyes for a Yemenite whose picture he sees in the paper.",https://www.imdb.com/title/tt0137009/?ref_=sr_i_463
464. Asiong Salonga,1961,,,,,,"In the late 1940s and early 1950s, the name Asiong Salonga brought fear and chills to the residents of Tondo and its environs. Dreaded, notorious gang leader Salonga and the likes of Totoy Golem, Toothpick, Boy Zapanta, and other toughies of the time turned Tondo into a bloodbath of gangland violence.",https://www.imdb.com/title/tt0375567/?ref_=sr_i_464
465. Maz swojej zony,1961,1h 34m,,6.7,206,,The marriage of a famous athlete and a little-known composer is put to a test because of their different lifestyles and similar ambitions.,https://www.imdb.com/title/tt0055158/?ref_=sr_i_465
466. Nearly a Nasty Accident,1961,1h 26m,,6.6,80,,The RAF Group Captain has a hard job to restrain the aircraft-man from tinkering with everything he can get his hands on.,https://www.imdb.com/title/tt0055221/?ref_=sr_i_466
467. Ticket to Paradise,1961,1h 1m,,5.9,63,,"A humble clerk and a British girl strike up a romance in an Italian village. Both claim to be rich, but it all works out well in the end.",https://www.imdb.com/title/tt0054386/?ref_=sr_i_467
468. Komal Gandhar,1961,2h 14m,,7.2,310,,"A highly critical look at the role of ""progressive"" art and artists in a changing society.",https://www.imdb.com/title/tt0055055/?ref_=sr_i_468
469. Strip Tease Murder,1961,1h 6m,,5.1,37,,"The stripper Rita is trying to blackmail her former lover, the wealthy Carlos Branco, threatening to reveal his illegal dope trade for the police. Branco responds by hiring the hit man Perkel, an eccentric technician, who has invented a sophisticated technical device for killing people at some distance with the help of a transmitter. Perkel sneaks into the Flamingo Club during daytime, and attaches a transistor to the microphone Rita is going to use in her act the same evening. Before the show starts there is a fierce quarrel between Rita and another girl, and Rita leaves the Club. Another stripper, Diana, has to replace her, and when she performs Rita's act, she suddenly drops dead at the stage. A doctor investigates Diana's body, and thinks there were natural causes for her death, probably a congenital heart defect. Diana's husband Bert, who is the comic announcer between the acts of the show, cannot believe this. He is convinced that his 24 year old wife was murdered, although there is nothing that proves this at the moment. When Scotland Yard refuses to investigate the case, he starts the investigation himself.",https://www.imdb.com/title/tt0227572/?ref_=sr_i_469
470. Daredevil in the Castle,1961,1h 35m,,6.3,216,,"Mohei is a wandering swordsman. He arrives in the city of Osaka, where the Toyotomi clan accepts him and comes to depend upon his courage and his battlefield skills. Those skills are sorely tested when Osaka Castle is besieged by the army of the opposing Tokugawa clan.",https://www.imdb.com/title/tt0055267/?ref_=sr_i_470
471. Happiness of Us Alone,1961,2h 10m,,8.0,201,,A sympathetic portrayal of the suffering of a deaf couple at the hands of a shell shocked postwar society that treats them like wayward children to be at turns pitied or exploited.,https://www.imdb.com/title/tt0055217/?ref_=sr_i_471
"472. Like Father, Like Son",1961,1h 30m,Approved,6.1,77,,"The story of a small-town football star, Chris Wotan, who defies society, morals and his God and gets into so much trouble that he is expelled from school. Told in flashbacks, usually in confession to the priest, Chris sets the tone early in the opening scene where he screams oaths before the altar and smashes a religious statue in a blind rage. Whether this is before or after a 14-year-old sexpot, Joan Meyers, corners him in the church choir-loft or when the parents of a pleasure-seeking rich girl, Tury by name, catch him in bed with Tury. And his father is the town sot and has to be bailed out of jail about once a week.",https://www.imdb.com/title/tt0059933/?ref_=sr_i_472
473. Days of Thrills and Laughter,1961,1h 33m,Approved,7.1,219,,"An appreciative, uncritical look at silent film comedies and thrillers from early in the century through the 1920s. It starts with a 1905 look at French comedy, goes through the 1910s with Sennett, Chaplin, and Fairbanks, and into the 1920s with Max Roach, Snub Pollard, Harry Langdon, Al St. John, Charlie Chase, and the teaming of Laurel and Hardy. Thrillers feature Houdini and serials, with special attention to Pearl White, Ruth Roland, and Monty Banks. The film often lets the silent pictures speak for themselves, running entire one-reelers or significant chunks of an old movie.",https://www.imdb.com/title/tt0054791/?ref_=sr_i_473
474. Flight of the Lost Balloon,1961,1h 31m,,4.5,182,,"A professor is hired to navigate across Africa in a hot air balloon to rescue a lost explorer, but a mysterious local villain named ""The Hindu"" commandeers the balloon for his own nefarious purposes.",https://www.imdb.com/title/tt0054883/?ref_=sr_i_474
475. Escape to Berlin,1961,1h 44m,,6.6,144,,An East German farmer is being harassed by SED (Sozialistische Einheitspartei Deutschlands) superiors since he is no longer willing to submit to the forced collectivization. He plans to flee to the West.,https://www.imdb.com/title/tt0053829/?ref_=sr_i_475
476. Laura nuda,1961,1h 34m,,7.0,73,,"Laura, a beautiful young middle class woman, marries Franco just to see what it is like to tie in the knot. She is not happy with him and tries to find happiness in the arms of a couple of men, among whom a respected teacher. But her quest is a failure and , in the end, she finds herself helpless and desperate.",https://www.imdb.com/title/tt0055076/?ref_=sr_i_476
477. Ali Baba Bujang Lapok,1961,2h 2m,,7.9,186,,"Based on the 1001 Arabian nights tale of Ali Baba & The Forty Thieves, this movie tells of the adventures of Ali Baba with generous twists of Malay humour and general hilarity.",https://www.imdb.com/title/tt0277563/?ref_=sr_i_477
478. The Last of the Vikings,1961,1h 43m,Unrated,4.7,238,,"Harald and his brother Guntar return to Norway to find their father murdered and his throne usurped. They try to take revenge on Sveno, but a traitor amongst them puts both brother's lives at risk.",https://www.imdb.com/title/tt0054423/?ref_=sr_i_478
479. The Last Rhino,1961,56m,,7.3,18,,A boy tries to save a wounded and out of control rhino from both his well-meaning game warden uncle and bloodthirsty Kenyan tribesmen.,https://www.imdb.com/title/tt0168944/?ref_=sr_i_479
480. Cirkus Buster,1961,1h 41m,,6.1,64,,"These are tough times for Cirkus Buster, which has faced stiff competition from television. Behind the scenes, director Buster also struggles with his staff - among others a money-hungry clown, a beautiful trapeze artist and not least a slightly too nimble accountant. But luckily Buster meets the boy Hans, who is a real clown.",https://www.imdb.com/title/tt0054751/?ref_=sr_i_480
481. Le jeu de la vérité,1961,1h 20m,,6.4,232,,"A dozen of elegant people are gathered in a writer's desirable mansion. They all have got a secret to conceal. They begin a cruel game of truth, a game in which you are not supposed to tell lies. As the questions become more and more intimate and precise, the tempers rise while outside the storm is raging. Enter a hateful person who seems to know a lot about them. He's murdered. Who did it?",https://www.imdb.com/title/tt0055029/?ref_=sr_i_481
482. Revolt of the Mercenaries,1961,1h 29m,Not Rated,5.0,62,,"During the Renaissance, in Friul, Italy. Beautiful Duchess Patrizia is determined to marry, although against her will, effeminate but powerful Prince Stefano. This is the only way she has found to thwart the plans of Count Keller, her aggressive neighbor, who wants to grab her land. Fortunately Lucio Di Rialto, the leader of a mercenary band, offers to help her and she accepts. The count's troops are defeated when they attack the castle and all seems to be for the best when Lucio, to whom the duchess is drawn, is contacted by Keller. Di Rialto, who loves Patrizia in return, accepts the count's offer but this is only a trick to help the Duchess more efficiently. Mistaken about his real intentions, Patrizia , feeling betrayed, decides again to marry Stefano. On the other hand, Keller discovers Lucio's scheme and sends him and his men to prison...",https://www.imdb.com/title/tt0054245/?ref_=sr_i_482
"483. Napoléon II, l'aiglon",1961,1h 45m,,5.3,37,,Napoleon II aka L'Aiglon took his broken wings and tried to fly ...all his short life..,https://www.imdb.com/title/tt0055219/?ref_=sr_i_483
484. The Night We Got the Bird,1961,1h 23m,,5.6,114,,"Cecil's family is unaware that he and his cabinet-maker employee are making and selling false antique furniture. It is only when he dies and his salesman Bernie marries his widow Julie that the truth comes out through Cecil re-appearing as a parrot, puzzlingly given as a wedding gift. When a local Brighton heavy realises he's been conned the family band together to try and fix things.",https://www.imdb.com/title/tt0055231/?ref_=sr_i_484
485. The Brute,1961,1h 36m,,7.1,217,,"The setting is the countryside, where an independent, landowning farmer busies himself in his free time by bedding down the women on his farm and then tossing them aside. One such ill-treated lass ends up marrying a young man who is in charge of a communal farm, a farm the womanizing ""beast"" of the title is later forced to join. The arrogant, formerly independent farmer does not reform his ways and is soon chasing after the young manager's wife, the woman he dropped not that long ago.",https://www.imdb.com/title/tt0052768/?ref_=sr_i_485
486. Tout l'or du monde,1961,1h 30m,,6.1,427,,"Businessman Victor Hardy (Noiret) wants to buy the entire area around the small village of Cabosse. He claims that he wants to return to nature, but he also intends to profit by selling the water from the village fountain, which is reputed to enhance longevity. However old farmer Mathieu and his sons (all played by Bourvil) don't want to sell...",https://www.imdb.com/title/tt0055538/?ref_=sr_i_486
487. Shama,1961,2h 29m,,6.9,18,,A woman experiences heartbreak when she ends up arranging the marriage of the poet she secretly loves.,https://www.imdb.com/title/tt0414506/?ref_=sr_i_487
488. Force of Impulse,1961,1h 24m,Not Rated,6.2,40,,"A high-school football player is in love with a beautiful blonde classmate from a very wealthy family. He doesn't have the money to take her out, so in his desperation he robs his own father's grocery store. Things go downhill from there.",https://www.imdb.com/title/tt0132974/?ref_=sr_i_488
489. The Wastrel,1961,1h 24m,,7.3,84,,"A wealthy and self-serving man, sets out on a perilous ocean voyage with his son. An unexpected incident with the vessel causes him to reflect on his not so perfect life.",https://www.imdb.com/title/tt0055364/?ref_=sr_i_489
490. Limosneros con garrote,1961,1h 35m,,6.5,23,,,https://www.imdb.com/title/tt0277097/?ref_=sr_i_490
491. Le triomphe de Michel Strogoff,1961,1h 58m,,5.7,198,,"Colonel Strogoff is assigned by the Empress to protect the young and impetuous Prince Bachenberg during an expedition against Kiva. Along the way he meets the beautiful and mysterious Tatiana, who turns out to be a spy.",https://www.imdb.com/title/tt0055547/?ref_=sr_i_491
492. Pecado de amor,1961,1h 56m,,6.5,109,,"A nun serving in a women's prison confesses to an inmate about her turbulent past as a cabaret singer, single mother, and convicted murderer.",https://www.imdb.com/title/tt0055284/?ref_=sr_i_492
493. The Vengeance of Ursus,1961,1h 25m,,4.5,145,,"Sira shall marry Zagro, King of Licia, for political reasons.",https://www.imdb.com/title/tt0122779/?ref_=sr_i_493
494. Ay Chabela...!,1961,1h 20m,,7.6,11,,,https://www.imdb.com/title/tt0276791/?ref_=sr_i_494
495. Die Bubbles Schroeder Storie,1961,1h 5m,,,,,"Based on the real-life story of Jacoba 'Bubbles' Schroeder, an 18-year-old Johannesburg escort girl who was strangled to death in August 1949. As of 2024, this crime remains unsolved.",https://www.imdb.com/title/tt2184169/?ref_=sr_i_495
496. The Canadians,1961,1h 25m,Approved,5.4,298,,"When 6000 Sioux flee to Canada, they are permitted to stay. But a Montana rancher and his cowboys, in search of stolen horses, kill all inhabitants of a Sioux village and claim they only wanted to free a white squaw who had been kidnapped.",https://www.imdb.com/title/tt0054715/?ref_=sr_i_496
497. Adventures of the Black Whip,1961,1h 20m,,,,,,https://www.imdb.com/title/tt0452970/?ref_=sr_i_497
498. Il trionfo di Maciste,1961,1h 27m,,4.2,151,,"The evil Queen Tenefi, who's usurped the throne of Memphis, demands that a steady supply of young women be sacrificed to the God of Fire inside the Mountain of Thunder. Maciste intervenes and saves from this sacrifice a village's women including the beautiful Antea. Maciste then becomes involved in an effort to restore to the throne of Memphis its rightful ruler, Prince Iram. To accomplish this task Maciste travels to Memphis but is betrayed by the silk merchant, Omnes. The Queen's soldiers capture Maciste and he's forced to undergo a Trial of Strength in which two teams of horses try to pull him apart. Impressed by his beauty and strength, the Queen calls an end to the Trial and then touches Maciste with her magic scepter which erases his memories and places him under her power. A female oracle then gives Antea a dart which, when fired into Maciste, will restore him to his senses. Antea sneaks into the Queen's palace, successfully uses the dart, but falls into the hands of the Queen who orders her to be sacrificed in the Mountain of Thunder. Maciste hears of this, enters the mountain, and rescues Antea just before the mountain explodes and puts an end to the reign of Queen Tenefi.",https://www.imdb.com/title/tt0149295/?ref_=sr_i_498
499. La tutfi el shams,1961,2h,,6.9,133,,"The family loses the father. The mother finds herself responsible for five sons and daughter to each their own lives, so will she be able to control all of this?",https://www.imdb.com/title/tt0369645/?ref_=sr_i_499
500. Juventud a la intemperie,1961,1h 37m,,5.8,51,,"A group of misguided young men, including some women with an idle life, go frequently to Bongos, a fashionable dance club among young people in Barcelona. There a young lady called Susana is stabbed. Alberto, the son of Commissar Torres, is the main suspect, so he will be arrested and interrogated by his own father.",https://www.imdb.com/title/tt0055036/?ref_=sr_i_500
